state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
IA,19,"52807",Humira,Adalimumab,336,72042.24
AL,01,"54220",Humira,Adalimumab,364,78947.31
AL,01,"54220","Humira Pen",Adalimumab,364,76123.38
AL,01,"54220","Humira(Cf) Pen",Adalimumab,392,110688.19
TX,48,"75237","Humira Pen",Adalimumab,400,81780.67
TX,48,"75237","Humira(Cf) Pen",Adalimumab,924,194339.48
FL,12,"34788",Humira,Adalimumab,392,83195.14
FL,12,"34788","Humira(Cf) Pen",Adalimumab,532,109564.15
ID,16,"83617",Humira,Adalimumab,336,68983.56
TX,48,"78229","Humira(Cf) Pen",Adalimumab,420,88546.79
MN,27,"55130","Humira Pen",Adalimumab,644,134049.39
PA,42,"16947",Humira,Adalimumab,336,68983.56
FL,12,"32763","Humira(Cf) Pen",Adalimumab,336,70017.84
GA,13,"30326","Humira(Cf) Pen",Adalimumab,392,77527.24
GA,13,"30458","Humira(Cf) Pen",Adalimumab,1708,514549.61
PA,42,"19464","Humira Pen",Adalimumab,504,106408.88
MN,27,"55905","Humira Pen",Adalimumab,392,137100.82
MA,25,"02241",Humira(Cf),Adalimumab,812,235652.71
MA,25,"02241","Humira(Cf) Pen",Adalimumab,504,101258.38
NJ,34,"07666","Humira Pen",Adalimumab,566,117203.07
NJ,34,"07666",Humira(Cf),Adalimumab,308,126169.78
NJ,34,"07666","Humira(Cf) Pen",Adalimumab,1736,407985.13
NY,36,"14618","Humira Pen",Adalimumab,392,76552.84
NY,36,"11706","Humira(Cf) Pen",Adalimumab,648,171923.58
IL,17,"60914","Humira(Cf) Pen",Adalimumab,392,75787.18
NY,36,"11901","Humira Pen",Adalimumab,950,181485.99
NY,36,"11901","Humira(Cf) Pen",Adalimumab,1876,454363.6
TX,48,"79606","Humira(Cf) Pen",Adalimumab,700,137477.31
TX,48,"75965","Humira Pen",Adalimumab,531,106701.33
TX,48,"75965","Humira(Cf) Pen",Adalimumab,392,80772.54
MA,25,"01107","Humira Pen",Adalimumab,2128,520861.84
MA,25,"01107","Humira(Cf) Pen",Adalimumab,2772,650052.44
IA,19,"52406","Humira Pen",Adalimumab,922,240901.28
IA,19,"52406",Humira(Cf),Adalimumab,1288,345458.44
IA,19,"52406","Humira(Cf) Pen",Adalimumab,2298,629962.91
WA,53,"98499",Humira,Adalimumab,392,81966.18
WA,53,"98499","Humira Pen",Adalimumab,980,214938.63
WA,53,"98499",Humira(Cf),Adalimumab,1076,217247.43
WA,53,"98499","Humira(Cf) Pen",Adalimumab,4228,874273.2
OH,39,"44646","Humira Pen",Adalimumab,330,65172.47
CA,06,"91786","Humira Pen",Adalimumab,364,73961.68
CA,06,"91786","Humira Pen",Adalimumab,392,80499.66
CA,06,"91786","Humira(Cf) Pen",Adalimumab,896,177304.36
NY,36,"11212","Humira Pen",Adalimumab,322,67583.16
PA,42,"17011","Humira(Cf) Pen",Adalimumab,364,69784.39
RI,44,"02888","Humira(Cf) Pen",Adalimumab,672,192708.78
RI,44,"02886","Humira Pen",Adalimumab,364,71072.54
RI,44,"02886","Humira(Cf) Pen",Adalimumab,504,100278.83
UT,49,"84341","Humira(Cf) Pen",Adalimumab,346,70242.09
NY,36,"11215","Humira(Cf) Pen",Adalimumab,336,60215.28
OR,41,"97015","Humira Pen",Adalimumab,595,87136.27
WI,55,"53226","Humira Pen",Adalimumab,364,70359.97
WI,55,"54220","Humira Pen",Adalimumab,350,77297.48
SC,45,"29926","Humira Pen",Adalimumab,364,76292.58
MI,26,"48604",Humira,Adalimumab,1134,220538.37
MI,26,"48604","Humira Pen",Adalimumab,2640,570755.46
MI,26,"48604","Humira(Cf) Pen",Adalimumab,2588,506059.14
OK,40,"74135","Humira Pen",Adalimumab,364,71091.28
OK,40,"74135","Humira(Cf) Pen",Adalimumab,420,178378.8
CA,06,"92618","Humira(Cf) Pen",Adalimumab,588,178200.13
WI,55,"53716","Humira Pen",Adalimumab,924,178350.17
WI,55,"53716","Humira(Cf) Pen",Adalimumab,924,184514.55
MA,25,"02021","Humira(Cf) Pen",Adalimumab,420,83718.09
NC,37,"27516",Humira,Adalimumab,700,172400.92
NC,37,"27516",Humira(Cf),Adalimumab,476,192772.45
NC,37,"27516","Humira(Cf) Pen",Adalimumab,588,168902.62
NY,36,"91367",Humira,Adalimumab,903,132950.84
CA,06,"90045","Humira(Cf) Pen",Adalimumab,644,132886.08
MD,24,"21042","Humira Pen",Adalimumab,308,61849.02
CA,06,"92120","Humira Pen",Adalimumab,364,53852.35
CA,06,"91786","Humira Pen",Adalimumab,532,110971.42
CA,06,"91786","Humira(Cf) Pen",Adalimumab,336,69447.84
VA,51,"24018","Humira(Cf) Pen",Adalimumab,364,91911.65
WV,54,"26301","Humira Pen",Adalimumab,364,75852.66
IN,18,"46219","Humira(Cf) Pen",Adalimumab,1540,348116.47
NJ,34,"08103",Humira,Adalimumab,1134,216677.76
NJ,34,"08103","Humira Pen",Adalimumab,1688,324627.07
MS,28,"38655","Humira(Cf) Pen",Adalimumab,756,240420.71
SC,45,"29601","Humira(Cf) Pen",Adalimumab,840,171307.09
TX,48,"78229","Humira Pen",Adalimumab,2257,772887.67
TX,48,"78229",Humira(Cf),Adalimumab,280,115904.34
CT,09,"02241","Humira(Cf) Pen",Adalimumab,896,259320.26
IL,17,"80439","Humira Pen",Adalimumab,504,99352.71
IL,17,"80439","Humira(Cf) Pen",Adalimumab,336,68156.25
NC,37,"27514","Humira(Cf) Pen",Adalimumab,448,171153.36
NH,33,"03833",Humira,Adalimumab,308,64814.75
NH,33,"03833","Humira Pen",Adalimumab,924,184453.38
NH,33,"03833","Humira(Cf) Pen",Adalimumab,1092,224539.73
NY,36,"14642","Humira Pen",Adalimumab,700,136853.96
NY,36,"14642","Humira(Cf) Pen",Adalimumab,756,138897
NJ,34,"08043","Humira Pen",Adalimumab,924,181564.64
NJ,34,"08043","Humira(Cf) Pen",Adalimumab,2192,443268.42
TX,48,"75284","Humira Pen",Adalimumab,420,88102.95
TX,48,"75284","Humira(Cf) Pen",Adalimumab,308,63234.93
PA,42,"17112","Humira Pen",Adalimumab,364,69784.39
PA,42,"17112","Humira(Cf) Pen",Adalimumab,896,173161.94
IN,18,"46032","Humira Pen",Adalimumab,308,64438.47
NY,36,"11201","Humira Pen",Adalimumab,454,91394.58
NY,36,"11201","Humira(Cf) Pen",Adalimumab,2642,517403.09
WA,53,"98405","Humira(Cf) Pen",Adalimumab,366,74064.18
NJ,34,"07677","Humira(Cf) Pen",Adalimumab,308,87970.92
IL,17,"60477","Humira(Cf) Pen",Adalimumab,476,168831.88
NJ,34,"07094",Humira(Cf),Adalimumab,532,109682.76
NJ,34,"07094","Humira(Cf) Pen",Adalimumab,2858,578799.05
TX,48,"75231","Humira(Cf) Pen",Adalimumab,504,100633.32
WA,53,"98112",Humira,Adalimumab,308,64555.26
NJ,34,"07869","Humira Pen",Adalimumab,672,131283.57
WI,55,"53215","Humira(Cf) Pen",Adalimumab,476,93915.66
LA,22,"75312","Humira(Cf) Pen",Adalimumab,3724,854051.65
WA,53,"98104","Humira(Cf) Pen",Adalimumab,364,70441.02
CO,08,"80501","Humira Pen",Adalimumab,700,147410.58
CO,08,"80501",Humira(Cf),Adalimumab,700,145618.73
MI,26,"49503","Humira(Cf) Pen",Adalimumab,350,84992.93
TN,47,"37821","Humira(Cf) Pen",Adalimumab,318,64007.79
CA,06,"90031",Humira,Adalimumab,924,175932.54
CA,06,"90031","Humira Pen",Adalimumab,784,158094.85
CA,06,"90031","Humira(Cf) Pen",Adalimumab,840,173963.76
IN,18,"54220","Humira(Cf) Pen",Adalimumab,644,133994.46
IL,17,"61701","Humira(Cf) Pen",Adalimumab,336,71351.52
CA,06,"92835",Humira,Adalimumab,616,124639.63
CA,06,"92835","Humira Pen",Adalimumab,1542,363946.1
CA,06,"92835","Humira(Cf) Pen",Adalimumab,2380,463164.64
NM,35,"87420",Humira,Adalimumab,964,249467.86
MN,27,"55425","Humira Pen",Adalimumab,2135,471752.86
MN,27,"55425","Humira(Cf) Pen",Adalimumab,504,129157.62
WI,55,"53548","Humira(Cf) Pen",Adalimumab,1260,280676.14
VA,51,"23606","Humira(Cf) Pen",Adalimumab,420,89189.4
CO,08,"80256","Humira Pen",Adalimumab,919,192125.39
CO,08,"80256",Humira(Cf),Adalimumab,1300,265056.9
CO,08,"80256","Humira(Cf) Pen",Adalimumab,3931,875669.82
SC,45,"29582","Humira(Cf) Pen",Adalimumab,728,150784.96
FL,12,"33702","Humira Pen",Adalimumab,432,86027.85
FL,12,"33702","Humira(Cf) Pen",Adalimumab,560,116476.34
AR,05,"72117","Humira(Cf) Pen",Adalimumab,420,178378.8
GA,13,"30912","Humira Pen",Adalimumab,644,128821.98
VA,51,"23235","Humira Pen",Adalimumab,594,175871.49
MO,29,"63195","Humira Pen",Adalimumab,525,127954.83
MN,27,"55413","Humira(Cf) Pen",Adalimumab,336,70009.41
TN,47,"37098",Humira,Adalimumab,364,75451.61
MS,28,"39401","Humira(Cf) Pen",Adalimumab,392,92767.4
MD,24,"21093","Humira Pen",Adalimumab,426,61835.54
OH,39,"44124","Humira(Cf) Pen",Adalimumab,448,156648.82
TN,47,"37660","Humira Pen",Adalimumab,392,82710.85
AZ,04,"94111",Humira,Adalimumab,320,90972.48
NC,37,"28358","Humira(Cf) Pen",Adalimumab,2576,533164.03
LA,22,"70119",Humira,Adalimumab,338,134760.24
LA,22,"70506","Humira Pen",Adalimumab,352,70017.84
IL,17,"60506","Humira(Cf) Pen",Adalimumab,420,88083.18
OH,39,"44106",Humira,Adalimumab,588,119255.84
OH,39,"44106","Humira Pen",Adalimumab,980,204577.8
OH,39,"44106",Humira(Cf),Adalimumab,784,152009.8
OH,39,"44106","Humira(Cf) Pen",Adalimumab,2800,729374.98
OH,39,"45206","Humira Pen",Adalimumab,336,69920.09
OH,39,"45206","Humira(Cf) Pen",Adalimumab,896,193242.25
CA,06,"95695",Humira,Adalimumab,420,87265.25
CA,06,"95695",Humira(Cf),Adalimumab,812,165502.52
CA,06,"95695","Humira(Cf) Pen",Adalimumab,3466,714569.34
AL,01,"35255","Humira Pen",Adalimumab,618,136944.88
AL,01,"35255","Humira(Cf) Pen",Adalimumab,784,159128.48
PA,42,"19152","Humira Pen",Adalimumab,1232,319968.2
PA,42,"19152","Humira(Cf) Pen",Adalimumab,756,152054.26
LA,22,"70665",Humira,Adalimumab,336,68798.88
TX,48,"78666","Humira Pen",Adalimumab,784,155010.94
TX,48,"78666",Humira(Cf),Adalimumab,420,110252.37
TX,48,"78666","Humira(Cf) Pen",Adalimumab,952,195979.8
FL,12,"34613","Humira Pen",Adalimumab,420,84489.14
FL,12,"34613",Humira(Cf),Adalimumab,812,158038.79
FL,12,"34613","Humira(Cf) Pen",Adalimumab,836,169482.31
NJ,34,"07306","Humira Pen",Adalimumab,392,76222.33
NJ,34,"07306",Humira(Cf),Adalimumab,738,143620.66
NJ,34,"07306","Humira(Cf) Pen",Adalimumab,1960,401857.67
MI,26,"48507","Humira Pen",Adalimumab,1624,384274.84
MI,26,"48507","Humira(Cf) Pen",Adalimumab,756,191548.63
AZ,04,"85032","Humira Pen",Adalimumab,308,65405.56
MO,29,"64082","Humira Pen",Adalimumab,338,68847.48
MA,25,"01020",Humira,Adalimumab,420,86570.18
MA,25,"01020","Humira Pen",Adalimumab,3222,678861.06
MA,25,"01020","Humira(Cf) Pen",Adalimumab,1876,373888.27
WI,55,"53562","Humira Pen",Adalimumab,392,76476.26
WA,53,"98133","Humira(Cf) Pen",Adalimumab,700,142916.23
TX,48,"04915",Humira,Adalimumab,247,103258.72
NY,36,"13210","Humira(Cf) Pen",Adalimumab,756,199789.28
MO,29,"63105","Humira(Cf) Pen",Adalimumab,420,120056.46
PA,42,"15222",Humira(Cf),Adalimumab,420,133339.14
PA,42,"15222","Humira(Cf) Pen",Adalimumab,4172,903047.88
PA,42,"15203","Humira Pen",Adalimumab,364,72770.78
PA,42,"15203","Humira(Cf) Pen",Adalimumab,1120,217190.13
TX,48,"77339","Humira Pen",Adalimumab,1486,301773.17
TX,48,"77339","Humira(Cf) Pen",Adalimumab,842,217882.75
NC,37,"28054","Humira(Cf) Pen",Adalimumab,336,68983.56
MI,26,"48081","Humira Pen",Adalimumab,336,68983.56
PA,42,"15102","Humira Pen",Adalimumab,1942,641078.1
PA,42,"15102","Humira(Cf) Pen",Adalimumab,1372,354640.06
MI,26,"49684","Humira Pen",Adalimumab,868,169349.44
OH,39,"45440","Humira(Cf) Pen",Adalimumab,336,70427.52
TX,48,"75284","Humira Pen",Adalimumab,364,74144.85
TX,48,"75284","Humira(Cf) Pen",Adalimumab,448,87670.11
OH,39,"45440","Humira(Cf) Pen",Adalimumab,672,203493.36
NY,36,"10577","Humira Pen",Adalimumab,3556,858659.5
NY,36,"10577","Humira(Cf) Pen",Adalimumab,1428,283046.41
OH,39,"44681","Humira Pen",Adalimumab,364,76338.08
NY,36,"10528","Humira Pen",Adalimumab,308,60148.66
NY,36,"10528","Humira Pen Psor-Uveits-Adol Hs",Adalimumab,370,145650.31
MI,26,"48084","Humira(Cf) Pen",Adalimumab,392,81676.25
FL,12,"33774","Humira(Cf) Pen",Adalimumab,504,102003.24
FL,12,"33321",Humira,Adalimumab,336,69539.27
FL,12,"33321","Humira Pen",Adalimumab,336,71147.04
FL,12,"33321",Humira(Cf),Adalimumab,532,112935.29
FL,12,"33321","Humira(Cf) Pen",Adalimumab,980,196023.3
PA,42,"17837","Humira Pen",Adalimumab,336,75680.1
PA,42,"17837",Humira(Cf),Adalimumab,868,174237.25
PA,42,"17837","Humira(Cf) Pen",Adalimumab,1316,310318.81
FL,12,"33609","Humira(Cf) Pen",Adalimumab,616,128869.34
OR,41,"97330","Humira(Cf) Pen",Adalimumab,672,128512.56
WV,54,"26003","Humira(Cf) Pen",Adalimumab,336,70114.69
NY,36,"13224",Humira,Adalimumab,336,71147.04
NM,35,"87111","Humira Pen",Adalimumab,336,64416.36
TN,47,"37205","Humira(Cf) Pen",Adalimumab,532,183069.13
NC,37,"28054","Humira Pen",Adalimumab,1484,357230.86
IL,17,"46227","Humira(Cf) Pen",Adalimumab,392,80653.2
SC,45,"30384","Humira(Cf) Pen",Adalimumab,364,145389.21
MO,29,"64055","Humira(Cf) Pen",Adalimumab,1092,209292.97
TX,48,"75701",Humira,Adalimumab,602,126833.7
TX,48,"75701","Humira Pen",Adalimumab,840,211349.03
TX,48,"75701",Humira(Cf),Adalimumab,478,102871.88
TX,48,"75701","Humira(Cf) Pen",Adalimumab,1512,385992.77
MO,29,"64093","Humira Pen",Adalimumab,364,76292.58
IL,17,"60089","Humira(Cf) Pen",Adalimumab,504,103600.03
NC,37,"27103","Humira(Cf) Pen",Adalimumab,420,88604.32
WI,55,"55905","Humira Pen",Adalimumab,211,69647.64
DE,10,"19713","Humira(Cf) Pen",Adalimumab,336,142703.04
MI,26,"48108","Humira Pen",Adalimumab,672,132396.86
MI,26,"48108",Humira(Cf),Adalimumab,392,78369.88
MI,26,"48108","Humira(Cf) Pen",Adalimumab,1036,209733.1
KS,20,"67206",Humira(Cf),Adalimumab,392,82161.24
KS,20,"67206","Humira(Cf) Pen",Adalimumab,336,135744.04
FL,12,"32891","Humira Pen",Adalimumab,560,115668.12
FL,12,"32891","Humira(Cf) Pen",Adalimumab,588,122497.2
CA,06,"91402",Humira,Adalimumab,1480,215786.42
CA,06,"91402","Humira Pen",Adalimumab,1830,264638.44
NJ,34,"07481","Humira Pen",Adalimumab,756,150645.28
NJ,34,"07481","Humira(Cf) Pen",Adalimumab,392,81894.3
NY,36,"13214",Humira(Cf),Adalimumab,308,64289.37
NY,36,"13214","Humira(Cf) Pen",Adalimumab,1680,330162.9
IL,17,"60201",Humira(Cf),Adalimumab,336,70370.64
IL,17,"60201","Humira(Cf) Pen",Adalimumab,392,83921.73
PA,42,"19115","Humira Pen",Adalimumab,324,63083.41
CA,06,"92807",Humira,Adalimumab,4210,592374.14
MT,30,"59901","Humira Pen",Adalimumab,364,74732.19
MT,30,"59901",Humira(Cf),Adalimumab,784,158515.68
MT,30,"59901","Humira(Cf) Pen",Adalimumab,1596,325338.92
CA,06,"94612","Humira Pen",Adalimumab,308,45690.41
MI,26,"48532","Humira(Cf) Pen",Adalimumab,476,97452.46
MI,26,"48108","Humira Pen",Adalimumab,392,84261.89
WY,56,"82801",Humira,Adalimumab,482,110712.65
CA,06,"95521",Humira,Adalimumab,308,66293.7
AZ,04,"86304",Humira(Cf),Adalimumab,336,70423.92
CO,08,"80218","Humira Pen",Adalimumab,336,70423.92
NJ,34,"08084","Humira Pen",Adalimumab,1532,352928.8
MI,26,"49686",Humira,Adalimumab,354,65963.16
FL,12,"33614","Humira(Cf) Pen",Adalimumab,1204,239957.16
KS,20,"67156",Humira,Adalimumab,316,65224.39
IL,17,"60674",Humira,Adalimumab,504,116470.39
IL,17,"60674","Humira(Cf) Pen",Adalimumab,2520,511996.93
IL,17,"60673","Humira Pen",Adalimumab,588,236494.58
IL,17,"60673",Humira(Cf),Adalimumab,568,136038.37
IL,17,"60673","Humira(Cf) Pen",Adalimumab,1128,381159.38
TX,48,"75284","Humira(Cf) Pen",Adalimumab,2240,495286.18
LA,22,"70809",Humira,Adalimumab,392,81697.98
LA,22,"70809","Humira Pen",Adalimumab,1008,203487.34
LA,22,"70809","Humira(Cf) Pen",Adalimumab,1176,236979.39
TX,48,"77030","Humira(Cf) Pen",Adalimumab,308,68412.04
IA,19,"52242",Humira,Adalimumab,328,85570.19
IA,19,"52242","Humira Pen",Adalimumab,868,208020.78
MI,26,"49024","Humira(Cf) Pen",Adalimumab,308,129104.91
CA,06,"93534","Humira Pen",Adalimumab,308,45690.41
CT,09,"06437","Humira Pen",Adalimumab,504,108055.38
MD,24,"21061",Humira,Adalimumab,301,128437.54
MN,27,"55413","Humira(Cf) Pen",Adalimumab,364,76077.3
FL,12,"33126",Humira,Adalimumab,352,71351.52
FL,12,"33126","Humira Pen",Adalimumab,1818,378207.5
WI,55,"54220","Humira(Cf) Pen",Adalimumab,1652,405836.38
CA,06,"94115",Humira,Adalimumab,564,83641.41
CA,06,"94115","Humira Pen",Adalimumab,511,108204.86
CA,06,"94115","Humira(Cf) Pen",Adalimumab,336,49771.38
MA,25,"02719","Humira Pen",Adalimumab,1344,266629.24
MA,25,"02719",Humira(Cf),Adalimumab,616,122947.9
MA,25,"02719","Humira(Cf) Pen",Adalimumab,2241,526600.48
NY,36,"10924","Humira(Cf) Pen",Adalimumab,336,68696.08
FL,12,"32444",Humira(Cf),Adalimumab,596,129615.33
FL,12,"32444","Humira(Cf) Pen",Adalimumab,1262,387804.29
WI,55,"53715","Humira(Cf) Pen",Adalimumab,920,218933.08
NC,37,"28219","Humira Pen",Adalimumab,308,64967.72
PA,42,"17822","Humira Pen",Adalimumab,812,191077.3
MI,26,"48201","Humira Pen",Adalimumab,364,70223.66
MI,26,"48201",Humira(Cf),Adalimumab,504,99244.99
MI,26,"48201","Humira(Cf) Pen",Adalimumab,1960,446569.17
FL,12,"34238",Humira,Adalimumab,448,179672.32
FL,12,"34238","Humira Pen",Adalimumab,1262,376737.42
FL,12,"34238",Humira(Cf),Adalimumab,392,79073.4
FL,12,"34238","Humira(Cf) Pen",Adalimumab,4186,1093915.56
CA,06,"91356","Humira Pen",Adalimumab,738,143343.69
CA,06,"91356","Humira(Cf) Pen",Adalimumab,616,121284.82
TX,48,"78332",Humira,Adalimumab,448,93184.74
TX,48,"79701","Humira Pen",Adalimumab,732,159386.06
TX,48,"79701",Humira(Cf),Adalimumab,706,157372.81
TX,48,"79701","Humira(Cf) Pen",Adalimumab,4846,1201864.48
MD,24,"21061","Humira(Cf) Pen",Adalimumab,308,64271.35
DC,11,"20037","Humira(Cf) Pen",Adalimumab,794,205203.46
IL,17,"60674","Humira(Cf) Pen",Adalimumab,812,165559.79
IL,17,"60614","Humira Pen",Adalimumab,336,71181.43
CA,06,"90048",Humira(Cf),Adalimumab,320,78002.54
CA,06,"90048","Humira(Cf) Pen",Adalimumab,644,158521.2
GA,13,"30322","Humira Pen",Adalimumab,1520,332354.32
GA,13,"30322","Humira(Cf) Pen",Adalimumab,840,168572.7
NY,36,"12180","Humira Pen",Adalimumab,420,84478.95
IL,17,"61081","Humira Pen",Adalimumab,629,156419.61
IL,17,"61081","Humira(Cf) Pen",Adalimumab,532,111220.22
FL,12,"32806","Humira Pen",Adalimumab,898,181655.08
FL,12,"32806","Humira(Cf) Pen",Adalimumab,2380,485178.91
MA,25,"02111","Humira(Cf) Pen",Adalimumab,700,172863.44
FL,12,"33126",Humira,Adalimumab,420,89189.4
WV,54,"26330","Humira(Cf) Pen",Adalimumab,336,63586.4
NY,36,"12068",Humira(Cf),Adalimumab,560,139468.35
NY,36,"12068","Humira(Cf) Pen",Adalimumab,1216,305499.59
MI,26,"49660","Humira(Cf) Pen",Adalimumab,588,121480.34
DC,11,"20007","Humira(Cf) Pen",Adalimumab,740,145495.45
MI,26,"48363","Humira(Cf) Pen",Adalimumab,364,76630.64
WI,55,"54220","Humira(Cf) Pen",Adalimumab,364,209333.42
MA,25,"02241","Humira Pen",Adalimumab,420,85775.32
MA,25,"02241","Humira(Cf) Pen",Adalimumab,588,195700.91
KY,21,"40229","Humira Pen",Adalimumab,364,75076.95
NJ,34,"07103",Humira(Cf),Adalimumab,308,64555.26
SC,45,"29526","Humira(Cf) Pen",Adalimumab,336,70922.36
TX,48,"78463",Humira,Adalimumab,538,128051.48
TX,48,"78463","Humira(Cf) Pen",Adalimumab,588,133408.31
TX,48,"78258","Humira(Cf) Pen",Adalimumab,868,210132.19
OH,39,"44272","Humira(Cf) Pen",Adalimumab,448,92266.03
UT,49,"84604","Humira Pen",Adalimumab,1176,232207.22
AK,02,"99508","Humira(Cf) Pen",Adalimumab,1740,366393.02
CA,06,"91942","Humira Pen",Adalimumab,616,124433.26
CA,06,"91942",Humira(Cf),Adalimumab,504,101863.9
CA,06,"91942","Humira(Cf) Pen",Adalimumab,7728,1554568.13
WI,55,"53209","Humira Pen",Adalimumab,618,117336.66
WI,55,"53209","Humira(Cf) Pen",Adalimumab,4004,801553.63
WV,54,"26301",Humira(Cf),Adalimumab,336,70423.92
WV,54,"26301","Humira(Cf) Pen",Adalimumab,532,148331.51
TN,47,"37076","Humira(Cf) Pen",Adalimumab,364,72818.46
TX,48,"78258","Humira(Cf) Pen",Adalimumab,896,173281.16
CT,09,"06033","Humira(Cf) Pen",Adalimumab,1400,293628.77
OR,41,"97239","Humira Pen",Adalimumab,644,134555.66
AR,05,"72702","Humira Pen",Adalimumab,448,93503.14
AL,01,"35233","Humira Pen",Adalimumab,308,63234.93
AL,01,"35233","Humira(Cf) Pen",Adalimumab,1148,300809.76
NM,35,"88101","Humira Pen",Adalimumab,688,149458.44
NM,35,"88101","Humira(Cf) Pen",Adalimumab,3668,801665.56
TX,48,"77380","Humira(Cf) Pen",Adalimumab,448,88712.73
NY,36,"14215","Humira(Cf) Pen",Adalimumab,674,134999.32
CA,06,"92877","Humira Pen",Adalimumab,308,64593.76
TX,48,"75284","Humira(Cf) Pen",Adalimumab,476,96563.64
CT,09,"06611","Humira(Cf) Pen",Adalimumab,448,85023.56
NY,36,"10021",Humira,Adalimumab,1288,303360.18
NY,36,"10021","Humira Pen",Adalimumab,1288,280307.96
NY,36,"10021","Humira(Cf) Pen",Adalimumab,2044,614832.92
TX,48,"75038","Humira Pen",Adalimumab,308,63491.67
OK,40,"73401","Humira(Cf) Pen",Adalimumab,308,63994.04
ID,16,"83501","Humira Pen",Adalimumab,370,71985.42
NY,36,"11220","Humira Pen",Adalimumab,336,70425.72
TX,48,"76109","Humira Pen",Adalimumab,1379,261614.26
TX,48,"76109","Humira(Cf) Pen",Adalimumab,3052,611722.7
VA,51,"24502","Humira(Cf) Pen",Adalimumab,364,72601.75
WI,55,"54935","Humira(Cf) Pen",Adalimumab,784,163041.72
WI,55,"54702","Humira Pen",Adalimumab,448,91764.64
IL,17,"61201",Humira,Adalimumab,420,165495.41
IL,17,"61201","Humira Pen",Adalimumab,2497,497008.73
IL,17,"61201",Humira(Cf),Adalimumab,368,149783.27
IL,17,"61201","Humira(Cf) Pen",Adalimumab,1876,385882.63
MN,27,"56001","Humira(Cf) Pen",Adalimumab,1456,527063.15
PA,42,"16057","Humira Pen",Adalimumab,336,64416.36
AZ,04,"85021","Humira Pen",Adalimumab,336,69274.59
AZ,04,"85021","Humira(Cf) Pen",Adalimumab,700,140322.4
TX,48,"78253","Humira Pen",Adalimumab,364,69536.2
NY,36,"10956","Humira Pen",Adalimumab,560,216770.71
NY,36,"10956","Humira(Cf) Pen",Adalimumab,336,65622.72
KY,21,"40217","Humira Pen",Adalimumab,392,82161.24
KY,21,"40217","Humira(Cf) Pen",Adalimumab,1008,259733.85
NC,37,"28304","Humira(Cf) Pen",Adalimumab,476,175000.16
NC,37,"27103","Humira Pen",Adalimumab,644,133158.82
NY,36,"10941","Humira Pen",Adalimumab,646,132476.73
PA,42,"19046","Humira Pen",Adalimumab,392,78667.26
MN,27,"56007","Humira Pen",Adalimumab,364,74035.32
PA,42,"15601","Humira(Cf) Pen",Adalimumab,476,107861.51
PA,42,"19010",Humira(Cf),Adalimumab,308,110902.17
PA,42,"19010","Humira(Cf) Pen",Adalimumab,532,199005.01
AZ,04,"85067","Humira(Cf) Pen",Adalimumab,438,84631.55
MS,28,"39120",Humira(Cf),Adalimumab,364,75072.4
MS,28,"39521",Humira,Adalimumab,392,165667.51
LA,22,"70360","Humira Pen",Adalimumab,308,63650
IL,17,"60674","Humira(Cf) Pen",Adalimumab,532,126966.24
TX,48,"76063","Humira(Cf) Pen",Adalimumab,874,245746.38
OH,39,"45229","Humira(Cf) Pen",Adalimumab,364,74732.19
NH,33,"03756","Humira(Cf) Pen",Adalimumab,2694,549892.7
NC,37,"28309",Humira,Adalimumab,364,75852.66
NC,37,"28309","Humira(Cf) Pen",Adalimumab,420,84997.96
TX,48,"78130",Humira,Adalimumab,364,76292.58
TX,48,"78130","Humira(Cf) Pen",Adalimumab,960,280887.74
NV,32,"91767","Humira Pen",Adalimumab,364,77075.96
NV,32,"91767","Humira(Cf) Pen",Adalimumab,448,89855.96
CA,06,"90601",Humira,Adalimumab,840,177373.9
CA,06,"90601","Humira Pen",Adalimumab,392,73726.12
CA,06,"90601",Humira(Cf),Adalimumab,392,80480.82
MI,26,"48043",Humira,Adalimumab,333,68662.28
MI,26,"48043","Humira Pen",Adalimumab,364,73064.98
LA,22,"70459",Humira,Adalimumab,478,98029.19
LA,22,"70459","Humira Pen",Adalimumab,448,84874.3
KY,21,"40503","Humira(Cf) Pen",Adalimumab,812,166181.87
WA,53,"99204",Humira,Adalimumab,428,109281.3
WA,53,"99204","Humira(Cf) Pen",Adalimumab,812,168370.76
OH,39,"44135","Humira Pen",Adalimumab,728,212854
CA,06,"94612","Humira Pen",Adalimumab,592,140934.6
TN,47,"37995","Humira Pen",Adalimumab,644,178683.52
TN,47,"37995","Humira(Cf) Pen",Adalimumab,336,127873.08
OH,39,"44117","Humira Pen",Adalimumab,1794,346017.35
OH,39,"44117","Humira(Cf) Pen",Adalimumab,1568,304753.65
AZ,04,"85603",Humira,Adalimumab,325,129145.48
AZ,04,"85603","Humira Pen",Adalimumab,1176,296560.76
IL,17,"61081","Humira(Cf) Pen",Adalimumab,1372,429981.82
NC,37,"28791",Humira(Cf),Adalimumab,392,163538.09
NC,37,"28791","Humira(Cf) Pen",Adalimumab,1540,322683.63
KY,21,"42431","Humira Pen",Adalimumab,560,115075.99
CA,06,"94118","Humira(Cf) Pen",Adalimumab,840,166392.44
CA,06,"95966","Humira Pen",Adalimumab,628,128852.18
