state,year,brand_name,generic_name,sum_total_day_supply,sum_total_drug_cost,avg_drug_cost
OR,2019,"Humira Pen",Adalimumab,82350,16715257.04296875,202.97822760132058
OR,2019,Humira,Adalimumab,15862,3143131.9921875,198.154834963277
OR,2018,"Humira Pen",Adalimumab,123300,23495110.3828125,190.55239564324816
OR,2018,Humira,Adalimumab,25133,4675854.1484375,186.04440967801298
OR,2017,"Humira Pen",Adalimumab,123430,21975610.37109375,178.041078919985
OR,2017,Humira,Adalimumab,23129,4108831.28515625,177.64846232678673
OR,2016,Humira,Adalimumab,22686,3637670.11328125,160.34867818395708
OR,2016,"Humira Pen",Adalimumab,110992,17352307.5625,156.3383627874081
OR,2015,Humira,Adalimumab,21639,2738627.59765625,126.55980394917741
OR,2015,"Humira Pen",Adalimumab,93313,11708208.69921875,125.47242827064557
OR,2014,Humira,Adalimumab,105616,11028130.45703125,104.4172327775266
OR,2013,Humira,Adalimumab,93914,8369081.3984375,89.11431094871372
OR,2018,Lipitor,"Atorvastatin Calcium",2790,33565.388916015625,12.03060534624216
OR,2020,Lipitor,"Atorvastatin Calcium",2670,31630.69921875,11.846703827247191
OR,2017,Lipitor,"Atorvastatin Calcium",4574,50651.000244140625,11.073677359890823
OR,2019,Lipitor,"Atorvastatin Calcium",3283,33546.769775390625,10.21832768059416
OR,2016,Lipitor,"Atorvastatin Calcium",5722,54062.18017578125,9.448126559905846
OR,2015,Lipitor,"Atorvastatin Calcium",5995,46215.97985839844,7.7090875493575375
OR,2014,Lipitor,"Atorvastatin Calcium",9238,59807.51013183594,6.474075571751022
OR,2013,Lipitor,"Atorvastatin Calcium",25907,139370.2606201172,5.3796371876372095
OR,2013,"Atorvastatin Calcium","Atorvastatin Calcium",15838152,8522000.394561768,0.5380678499967526
OR,2014,"Atorvastatin Calcium","Atorvastatin Calcium",20811525,8159524.644123077,0.3920675992808349
OR,2015,"Atorvastatin Calcium","Atorvastatin Calcium",26346279,8751297.664974213,0.33216446485570933
OR,2016,"Atorvastatin Calcium","Atorvastatin Calcium",32166097,9905326.71137619,0.3079430715941754
OR,2017,"Atorvastatin Calcium","Atorvastatin Calcium",37313152,10581319.079292297,0.28358148567272734
OR,2018,"Atorvastatin Calcium","Atorvastatin Calcium",42594025,11250149.540315628,0.26412506308844086
OR,2019,"Atorvastatin Calcium","Atorvastatin Calcium",47825014,12105164.965106964,0.2531136732151707
OR,2020,"Atorvastatin Calcium","Atorvastatin Calcium",52975502,11120051.261241913,0.20990931357747045
OR,2014,Aricept,"Donepezil Hcl",618,10834.780029296875,17.532006519897855
OR,2018,Aricept,"Donepezil Hcl",750,13094.1396484375,17.458852864583335
OR,2019,Aricept,"Donepezil Hcl",690,11967.25,17.343840579710147
OR,2017,Aricept,"Donepezil Hcl",450,7792.02978515625,17.315621744791667
OR,2013,Aricept,"Donepezil Hcl",10787,114245.89892578125,10.591072487789122
OR,2013,"Donepezil Hcl Odt","Donepezil Hcl",19286,58308.18063354492,3.0233423537044968
OR,2014,"Donepezil Hcl Odt","Donepezil Hcl",20001,43322.3596496582,2.16600968199881
OR,2015,"Donepezil Hcl Odt","Donepezil Hcl",16832,31436.880294799805,1.867685378730977
OR,2017,"Donepezil Hcl Odt","Donepezil Hcl",9371,9923.660026550293,1.0589755657400803
OR,2016,"Donepezil Hcl Odt","Donepezil Hcl",17519,17780.329971313477,1.0149169456768923
OR,2013,"Donepezil Hcl","Donepezil Hcl",2690602,1944851.167415619,0.7228312353204297
OR,2020,"Donepezil Hcl Odt","Donepezil Hcl",3559,2562.450050354004,0.7199915848142747
OR,2019,"Donepezil Hcl Odt","Donepezil Hcl",9479,6657.269973754883,0.7023177522686869
OR,2018,"Donepezil Hcl Odt","Donepezil Hcl",11381,7807.290008544922,0.6859933229544787
OR,2015,"Donepezil Hcl","Donepezil Hcl",2835610,1611911.5968914032,0.5684532065027995
OR,2014,"Donepezil Hcl","Donepezil Hcl",2751021,1548477.8367385864,0.5628738700062945
OR,2016,"Donepezil Hcl","Donepezil Hcl",2836217,1380353.8887500763,0.48668839117390394
OR,2019,"Donepezil Hcl","Donepezil Hcl",3133981,1233979.0192565918,0.3937417040041378
OR,2020,"Donepezil Hcl","Donepezil Hcl",3220366,1253786.3691692352,0.38933039572807415
OR,2017,"Donepezil Hcl","Donepezil Hcl",2920566,1125144.1604309082,0.385248667700339
OR,2018,"Donepezil Hcl","Donepezil Hcl",3060468,1143748.148885727,0.3737167481854824
OR,2020,"Enbrel Mini",Etanercept,1064,210840.19921875,198.1580819725094
OR,2020,"Enbrel Sureclick",Etanercept,69119,13678380.99609375,197.89610665799202
OR,2020,Enbrel,Etanercept,32059,6079839.875,189.64533750272935
OR,2019,"Enbrel Mini",Etanercept,2134,396637.640625,185.86581097703842
OR,2019,"Enbrel Sureclick",Etanercept,67398,12517485.16015625,185.72487551791227
OR,2018,"Enbrel Mini",Etanercept,610,108018.69140625,177.079821977459
OR,2019,Enbrel,Etanercept,36470,6449408.76171875,176.84147961937893
OR,2018,"Enbrel Sureclick",Etanercept,71384,12433183.40234375,174.17325174189943
OR,2018,Enbrel,Etanercept,48814,8080296.349609375,165.53235443949225
OR,2017,"Enbrel Sureclick",Etanercept,70435,11114670.72265625,157.80039359205296
OR,2017,Enbrel,Etanercept,46941,7185878.7734375,153.08320601260093
OR,2016,Enbrel,Etanercept,125995,17462284.6953125,138.59506087791183
OR,2015,Enbrel,Etanercept,130216,14596684.306640625,112.09593526633152
OR,2014,Enbrel,Etanercept,126814,11861095.583984375,93.53143646588212
OR,2013,Enbrel,Etanercept,113318,9330290.268554688,82.33723034782372
OR,2020,Zoloft,"Sertraline Hcl",690,12499.499755859375,18.115217037477354
OR,2018,Zoloft,"Sertraline Hcl",810,12607.460205078125,15.564765685281635
OR,2019,Zoloft,"Sertraline Hcl",1110,15709.47998046875,14.152684667088964
OR,2017,Zoloft,"Sertraline Hcl",1408,17084.33984375,12.133764093572443
OR,2015,Zoloft,"Sertraline Hcl",1080,12403.66015625,11.484870515046296
OR,2016,Zoloft,"Sertraline Hcl",1882,18456.64990234375,9.80693406075651
OR,2014,Zoloft,"Sertraline Hcl",1113,10735.2998046875,9.645372690644654
OR,2013,Zoloft,"Sertraline Hcl",3214,21669.280151367188,6.742153127370003
OR,2013,"Sertraline Hcl","Sertraline Hcl",5367991,1579586.0395355225,0.29426018775655965
OR,2014,"Sertraline Hcl","Sertraline Hcl",5940351,1513921.039308548,0.25485380229359306
OR,2020,"Sertraline Hcl","Sertraline Hcl",8869582,2024251.8792438507,0.22822404474572203
OR,2015,"Sertraline Hcl","Sertraline Hcl",6410144,1415527.1693382263,0.2208261108234427
OR,2019,"Sertraline Hcl","Sertraline Hcl",8264268,1729151.7391433716,0.20923229245994582
OR,2016,"Sertraline Hcl","Sertraline Hcl",6857601,1406748.1995239258,0.2051370733765242
OR,2017,"Sertraline Hcl","Sertraline Hcl",7331382,1456634.0109825134,0.1986847788019385
OR,2018,"Sertraline Hcl","Sertraline Hcl",7775765,1528929.610534668,0.19662754861221604
OR,2020,Trintellix,"Vortioxetine Hydrobromide",81645,1155321.3092041016,14.150545767702878
OR,2019,Trintellix,"Vortioxetine Hydrobromide",64733,886161.8681640625,13.689491730092264
OR,2018,Trintellix,"Vortioxetine Hydrobromide",40564,539420.03125,13.297998995414654
OR,2017,Trintellix,"Vortioxetine Hydrobromide",34753,435345.3801269531,12.526843153884647
OR,2016,Trintellix,"Vortioxetine Hydrobromide",8815,107066.42041015625,12.145935384022263
OR,2016,Brintellix,"Vortioxetine Hydrobromide",6226,67184.19067382812,10.790907592969504
OR,2015,Brintellix,"Vortioxetine Hydrobromide",19227,203294.1904296875,10.573370282919202
OR,2014,Brintellix,"Vortioxetine Hydrobromide",3122,31105.409912109375,9.963295935973534
OR,2020,"Ambien Cr","Zolpidem Tartrate",780,14704.23974609375,18.85158941806891
OR,2019,"Ambien Cr","Zolpidem Tartrate",990,17297.73046875,17.472455018939392
OR,2018,Ambien,"Zolpidem Tartrate",2550,42587.729736328125,16.70107048483456
OR,2018,"Ambien Cr","Zolpidem Tartrate",990,16404.56982421875,16.57027254971591
OR,2017,Ambien,"Zolpidem Tartrate",2695,42841.88037109375,15.89680162192718
OR,2019,Ambien,"Zolpidem Tartrate",2130,33635.3798828125,15.791258160944835
OR,2020,Ambien,"Zolpidem Tartrate",1500,23586.990234375,15.72466015625
OR,2016,Ambien,"Zolpidem Tartrate",3272,51062.789794921875,15.605987101137492
OR,2015,Ambien,"Zolpidem Tartrate",2888,38361.210205078125,13.282967522533976
OR,2014,Ambien,"Zolpidem Tartrate",3963,45167.469970703125,11.3972924478181
OR,2016,Intermezzo,"Zolpidem Tartrate",314,3279.830078125,10.445318720143312
OR,2015,"Ambien Cr","Zolpidem Tartrate",3690,34896.03955078125,9.456921287474593
OR,2016,"Ambien Cr","Zolpidem Tartrate",2772,25370.81024169922,9.15252894722194
OR,2013,Ambien,"Zolpidem Tartrate",4233,37712.14990234375,8.90908336932288
OR,2014,"Ambien Cr","Zolpidem Tartrate",4033,32079.460021972656,7.95424250482833
OR,2014,Intermezzo,"Zolpidem Tartrate",330,2562.97998046875,7.766606001420454
OR,2017,"Ambien Cr","Zolpidem Tartrate",3350,23364.900329589844,6.974597113310401
OR,2013,"Ambien Cr","Zolpidem Tartrate",5586,30380.319580078125,5.43865370212641
OR,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",88130,312345.61923217773,3.544146365961395
OR,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",66980,200601.16983032227,2.9949413232356266
OR,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",50631,137826.7004699707,2.7221800965805674
OR,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",48372,106998.96994018555,2.2120021901138167
OR,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",49407,93308.49052429199,1.8885682296899629
OR,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",45532,80263.54986572266,1.7627942955662534
OR,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",38458,61150.75971221924,1.5900660385932508
OR,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",42457,56993.03003692627,1.3423706346874784
OR,2015,"Zolpidem Tartrate","Zolpidem Tartrate",2471547,665996.1697778702,0.26946530645699646
OR,2016,"Zolpidem Tartrate","Zolpidem Tartrate",2359449,615967.1098175049,0.26106396443301166
OR,2017,"Zolpidem Tartrate","Zolpidem Tartrate",2318899,497638.5602579117,0.21460122250167502
OR,2019,"Zolpidem Tartrate","Zolpidem Tartrate",2335637,499242.83992767334,0.2137501846081704
OR,2018,"Zolpidem Tartrate","Zolpidem Tartrate",2387956,505879.0898234844,0.21184606827909913
OR,2014,"Zolpidem Tartrate","Zolpidem Tartrate",2959801,589025.1705131531,0.19900836931711052
OR,2020,"Zolpidem Tartrate","Zolpidem Tartrate",2624543,479461.4302072525,0.18268377778807682
OR,2013,"Zolpidem Tartrate","Zolpidem Tartrate",3969210,716402.2498836517,0.18048988334798405
PA,2019,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,336,132631.5625,394.7367931547619
PA,2018,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,364,128071.3203125,351.8442865728022
PA,2017,"Humira Pen Psoriasis-Uveitis",Adalimumab,352,108397.1328125,307.9464000355114
PA,2016,"Humira Pen Psoriasis-Uveitis",Adalimumab,392,110727.0390625,282.46693638392856
PA,2020,Humira(Cf),Adalimumab,35050,8606437.1015625,245.54742087196863
PA,2020,Humira,Adalimumab,36907,8865979.09375,240.2248650323787
PA,2015,"Humira Pen Psoriasis",Adalimumab,624,147422.0703125,236.2533178084936
PA,2020,"Humira Pen",Adalimumab,196151,46221192.89453125,235.6408730749843
PA,2020,"Humira(Cf) Pen",Adalimumab,347410,81321301.0390625,234.0787572006059
PA,2019,Humira(Cf),Adalimumab,13452,2970922.62890625,220.85360012683986
PA,2019,"Humira Pen",Adalimumab,286027,62171990.296875,217.36406107421678
PA,2019,"Humira(Cf) Pen",Adalimumab,209265,44787268.93359375,214.0217854566877
PA,2019,Humira,Adalimumab,47862,9978242.0703125,208.47942146823158
PA,2018,"Humira Pen",Adalimumab,470357,95816390.00390625,203.70992672354456
PA,2018,Humira,Adalimumab,72476,14591726.109375,201.33183549554334
PA,2018,"Humira(Cf) Pen",Adalimumab,3226,603187.0078125,186.976753816646
PA,2017,"Humira Pen",Adalimumab,427517,78616377.51171875,183.89064648123642
PA,2017,Humira,Adalimumab,72504,13058538.7734375,180.10783920111305
PA,2016,Humira,Adalimumab,74125,12210552.46875,164.72920699831366
PA,2016,"Humira Pen",Adalimumab,394481,64677552.109375,163.95606406740757
PA,2015,Humira,Adalimumab,73137,10208555.1640625,139.5812675398567
PA,2015,"Humira Pen",Adalimumab,360941,49146411.853515625,136.16189863029035
PA,2014,Humira,Adalimumab,437823,49723973.712890625,113.57094924864757
PA,2013,Humira,Adalimumab,391334,38297794.630859375,97.86472586296968
PA,2020,Lipitor,"Atorvastatin Calcium",104274,1370382.8605957031,13.142133807043972
PA,2019,Lipitor,"Atorvastatin Calcium",136667,1661315.5642089844,12.155937894363557
PA,2018,Lipitor,"Atorvastatin Calcium",140065,1645085.8315429688,11.745159972462561
PA,2017,Lipitor,"Atorvastatin Calcium",160529,1686315.2392578125,10.504738952200615
PA,2016,Lipitor,"Atorvastatin Calcium",197061,1751929.3771972656,8.890289693025336
PA,2015,Lipitor,"Atorvastatin Calcium",106596,829514.8584289551,7.781857278218274
PA,2014,Lipitor,"Atorvastatin Calcium",139523,939887.6598510742,6.736435282004216
PA,2013,Lipitor,"Atorvastatin Calcium",316549,1770313.6677856445,5.592542285035317
PA,2013,"Atorvastatin Calcium","Atorvastatin Calcium",69740810,58003983.78653717,0.8317079165919806
PA,2014,"Atorvastatin Calcium","Atorvastatin Calcium",86605607,50652004.63407898,0.5848582602057044
PA,2015,"Atorvastatin Calcium","Atorvastatin Calcium",103425022,38952710.87236023,0.3766275328649215
PA,2016,"Atorvastatin Calcium","Atorvastatin Calcium",122285414,36994773.476347804,0.3025280960846876
PA,2019,"Atorvastatin Calcium","Atorvastatin Calcium",177794660,49287627.61336422,0.2772165801456816
PA,2018,"Atorvastatin Calcium","Atorvastatin Calcium",159163871,43356035.52365112,0.2723987249823242
PA,2017,"Atorvastatin Calcium","Atorvastatin Calcium",139662020,36661136.37123108,0.2624989698074758
PA,2020,"Atorvastatin Calcium","Atorvastatin Calcium",197306797,47980653.35088158,0.24317790405812312
PA,2018,Aricept,"Donepezil Hcl",5255,96263.3603515625,18.318432036453377
PA,2019,Aricept,"Donepezil Hcl",3817,69024.76123046875,18.083510932792443
PA,2016,Aricept,"Donepezil Hcl",6651,116703.17993164062,17.546711762387705
PA,2017,Aricept,"Donepezil Hcl",5096,85807.68026733398,16.83824181070133
PA,2015,Aricept,"Donepezil Hcl",8470,141480.859375,16.70376143742621
PA,2020,Aricept,"Donepezil Hcl",780,12711.06005859375,16.296230844350962
PA,2014,"Aricept Odt","Donepezil Hcl",360,4798.7900390625,13.329972330729166
PA,2014,Aricept,"Donepezil Hcl",17759,230176.03955078125,12.961092378556295
PA,2013,"Aricept Odt","Donepezil Hcl",886,10861.39990234375,12.258916368333804
PA,2013,Aricept,"Donepezil Hcl",157903,1665985.6038208008,10.550690004754824
PA,2013,"Donepezil Hcl Odt","Donepezil Hcl",40633,107338.25994873047,2.6416523502751574
PA,2014,"Donepezil Hcl Odt","Donepezil Hcl",32889,64238.670013427734,1.9531962058264993
PA,2015,"Donepezil Hcl Odt","Donepezil Hcl",35047,62845.73046875,1.793184308749679
PA,2013,"Donepezil Hcl","Donepezil Hcl",14540082,14263146.765586853,0.9809536676331573
PA,2016,"Donepezil Hcl Odt","Donepezil Hcl",44933,43207.639739990234,0.9616014897734456
PA,2019,"Donepezil Hcl Odt","Donepezil Hcl",26042,23373.170040130615,0.8975182413075269
PA,2020,"Donepezil Hcl Odt","Donepezil Hcl",21093,17635.15000152588,0.8360664676208164
PA,2017,"Donepezil Hcl Odt","Donepezil Hcl",38296,29039.109924316406,0.7582804972925739
PA,2014,"Donepezil Hcl","Donepezil Hcl",14425825,10649529.283782959,0.7382267068804009
PA,2018,"Donepezil Hcl Odt","Donepezil Hcl",35547,25311.939838409424,0.7120696497147276
PA,2015,"Donepezil Hcl","Donepezil Hcl",14395199,8828918.237937927,0.6133238059396002
PA,2016,"Donepezil Hcl","Donepezil Hcl",14683401,7610479.595184326,0.5183049618534784
PA,2019,"Donepezil Hcl","Donepezil Hcl",13761759,6405921.977189064,0.4654871500938989
PA,2017,"Donepezil Hcl","Donepezil Hcl",14325663,6568580.245346069,0.4585184117025557
PA,2018,"Donepezil Hcl","Donepezil Hcl",14082197,6173224.293733597,0.43837082336893857
PA,2020,"Donepezil Hcl","Donepezil Hcl",13538267,5634728.3417339325,0.41620750585979227
PA,2020,"Enbrel Mini",Etanercept,20371,4085029.46484375,200.53161184250897
PA,2020,"Enbrel Sureclick",Etanercept,259709,51633879.26171875,198.81436246613998
PA,2020,Enbrel,Etanercept,85795,16875180.560546875,196.69188834485547
PA,2019,"Enbrel Mini",Etanercept,20756,3865271.1015625,186.22427739268164
PA,2019,"Enbrel Sureclick",Etanercept,256937,47725252.0703125,185.7469032109525
PA,2019,Enbrel,Etanercept,93626,17163824.874023438,183.32327424031186
PA,2018,"Enbrel Sureclick",Etanercept,260575,46110337.04296875,176.9561049332006
PA,2018,"Enbrel Mini",Etanercept,5772,1014580.6640625,175.77627582510394
PA,2018,Enbrel,Etanercept,96408,16621443.404296875,172.40730441765078
PA,2017,"Enbrel Sureclick",Etanercept,264952,43032627.95996094,162.41669419351783
PA,2017,Enbrel,Etanercept,106622,17055418.474609375,159.96153209102602
PA,2016,Enbrel,Etanercept,402591,57215138.880859375,142.11728250472407
PA,2015,Enbrel,Etanercept,429904,50407565.935546875,117.2530749552153
PA,2014,Enbrel,Etanercept,455069,44817183.98339844,98.48437046557432
PA,2013,Enbrel,Etanercept,445178,37968634.80957031,85.2886593892113
PA,2020,Zoloft,"Sertraline Hcl",17101,291839.7897949219,17.065656382370733
PA,2019,Zoloft,"Sertraline Hcl",20059,296439.1494140625,14.778361304853807
PA,2018,Zoloft,"Sertraline Hcl",20491,299080.68115234375,14.595709392042544
PA,2017,Zoloft,"Sertraline Hcl",19913,246601,12.383920052227188
PA,2016,Zoloft,"Sertraline Hcl",21225,223520.8594970703,10.531018115291888
PA,2015,Zoloft,"Sertraline Hcl",15910,153388.2791748047,9.640998062527007
PA,2014,Zoloft,"Sertraline Hcl",17710,153437.2392578125,8.663875734489695
PA,2013,Zoloft,"Sertraline Hcl",20015,131648.58044433594,6.577495900291578
PA,2013,"Sertraline Hcl","Sertraline Hcl",23054661,7595375.8500442505,0.3294507713665471
PA,2014,"Sertraline Hcl","Sertraline Hcl",25151845,6933590.730140686,0.27566926919837037
PA,2019,"Sertraline Hcl","Sertraline Hcl",36450636,8596843.904047966,0.23584894112815935
PA,2020,"Sertraline Hcl","Sertraline Hcl",38665797,8968919.095554352,0.23196002129619497
PA,2018,"Sertraline Hcl","Sertraline Hcl",33974001,7475848.608291626,0.2200461643682069
PA,2017,"Sertraline Hcl","Sertraline Hcl",31562536,6848323.850893021,0.21697634977408092
PA,2015,"Sertraline Hcl","Sertraline Hcl",27118457,5747761.347414017,0.21195016174460135
PA,2016,"Sertraline Hcl","Sertraline Hcl",29713645,6274193.22453022,0.21115528655371027
PA,2020,Trintellix,"Vortioxetine Hydrobromide",676870,9330707.586547852,13.785080719411189
PA,2019,Trintellix,"Vortioxetine Hydrobromide",604879,7954970.959716797,13.151342598630134
PA,2018,Trintellix,"Vortioxetine Hydrobromide",459386,5942320.015625,12.935352874543412
PA,2017,Trintellix,"Vortioxetine Hydrobromide",340776,4060519.073120117,11.915507762049314
PA,2016,Trintellix,"Vortioxetine Hydrobromide",98620,1083204.7298583984,10.98362127213951
PA,2017,Brintellix,"Vortioxetine Hydrobromide",360,3906.239990234375,10.85066663953993
PA,2016,Brintellix,"Vortioxetine Hydrobromide",62613,657824.0104980469,10.506188978295992
PA,2015,Brintellix,"Vortioxetine Hydrobromide",146343,1349591.1381835938,9.222109278773797
PA,2014,Brintellix,"Vortioxetine Hydrobromide",32632,277649.0812988281,8.508491091530649
PA,2020,"Ambien Cr","Zolpidem Tartrate",3967,75005.22998046875,18.907292659558546
PA,2020,Ambien,"Zolpidem Tartrate",12679,238678.01123046875,18.82467160110961
PA,2018,Ambien,"Zolpidem Tartrate",15660,276770.359375,17.673713880906767
PA,2017,Ambien,"Zolpidem Tartrate",14492,251468.97900390625,17.352261868886714
PA,2019,"Ambien Cr","Zolpidem Tartrate",3128,53684.450439453125,17.162548094454323
PA,2019,Ambien,"Zolpidem Tartrate",11750,200201.12060546875,17.038393243018618
PA,2018,"Ambien Cr","Zolpidem Tartrate",6514,109671.99951171875,16.83635239664089
PA,2016,Ambien,"Zolpidem Tartrate",11815,196847.85009765625,16.66084215807501
PA,2017,"Ambien Cr","Zolpidem Tartrate",5543,86126.44067382812,15.53787491860511
PA,2016,"Ambien Cr","Zolpidem Tartrate",7240,111028.10986328125,15.33537429050846
PA,2015,Ambien,"Zolpidem Tartrate",16494,245474.23999023438,14.882638534632859
PA,2018,Intermezzo,"Zolpidem Tartrate",390,4993.68994140625,12.804333183092949
PA,2015,"Ambien Cr","Zolpidem Tartrate",10633,135878.7889404297,12.778970087503968
PA,2019,Edluar,"Zolpidem Tartrate",1770,21952.9599609375,12.402802237817797
PA,2017,Edluar,"Zolpidem Tartrate",1905,23605.10986328125,12.391133786499344
PA,2016,Edluar,"Zolpidem Tartrate",2190,27019.60009765625,12.337716939569065
PA,2014,Ambien,"Zolpidem Tartrate",16747,205851.57055664062,12.291847528311974
PA,2019,Intermezzo,"Zolpidem Tartrate",330,4053.06005859375,12.282000177556819
PA,2020,Edluar,"Zolpidem Tartrate",1530,18734.92041015625,12.245046019709967
PA,2017,Intermezzo,"Zolpidem Tartrate",450,5065.0498046875,11.25566623263889
PA,2015,Edluar,"Zolpidem Tartrate",2810,31391.170166015625,11.171234934525133
PA,2014,"Ambien Cr","Zolpidem Tartrate",15191,169275.59020996094,11.143149905204458
PA,2016,Intermezzo,"Zolpidem Tartrate",674,7194.68017578125,10.674599667331231
PA,2013,Ambien,"Zolpidem Tartrate",18315,173567.72045898438,9.47680701386756
PA,2015,Intermezzo,"Zolpidem Tartrate",2511,23434.250244140625,9.332636497069146
PA,2013,"Ambien Cr","Zolpidem Tartrate",18700,173739.47973632812,9.290881269322359
PA,2014,Edluar,"Zolpidem Tartrate",2190,17261.31005859375,7.881876739083904
PA,2014,Intermezzo,"Zolpidem Tartrate",1290,9536.000244140625,7.392248251271802
PA,2013,Intermezzo,"Zolpidem Tartrate",1590,10968.52001953125,6.898440263856132
PA,2013,Edluar,"Zolpidem Tartrate",4235,28283.330078125,6.678472273465172
PA,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",457890,1672607.4889526367,3.652858741078942
PA,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",451004,1361653.7283935547,3.0191610903529784
PA,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",312713,840935.0820922852,2.6891593316948295
PA,2013,Zolpimist,"Zolpidem Tartrate",380,870.8699951171875,2.29176314504523
PA,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",299098,581564.0009307861,1.9443928108204873
PA,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",244322,435261.24938583374,1.7815065748718237
PA,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",341016,607210.009552002,1.7805909680249665
PA,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",315451,490169.88011169434,1.55387011013341
PA,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",253447,354056.60929107666,1.3969650826053441
PA,2016,"Zolpidem Tartrate","Zolpidem Tartrate",10471151,3225011.2622184753,0.3079901399777804
PA,2019,"Zolpidem Tartrate","Zolpidem Tartrate",9783876,2438396.340564728,0.24922600619271215
PA,2015,"Zolpidem Tartrate","Zolpidem Tartrate",11504194,2852030.7195281982,0.24791225874043835
PA,2018,"Zolpidem Tartrate","Zolpidem Tartrate",10144439,2258968.1801376343,0.22268044394940265
PA,2017,"Zolpidem Tartrate","Zolpidem Tartrate",10484473,2322266.3676376343,0.22149576498862977
PA,2013,"Zolpidem Tartrate","Zolpidem Tartrate",15112995,3314278.887535095,0.21929993939223133
PA,2014,"Zolpidem Tartrate","Zolpidem Tartrate",13585038,2951839.6017017365,0.2172860761745191
PA,2020,"Zolpidem Tartrate","Zolpidem Tartrate",10195666,1907212.9699459076,0.18706114636806537
PR,2018,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,308,112063.828125,363.8435978084416
PR,2017,"Humira Pen Psoriasis-Uveitis",Adalimumab,364,120919.890625,332.197501717033
PR,2020,"Humira(Cf) Pen",Adalimumab,217575,45412687.9453125,208.72199446311618
PR,2020,"Humira Pen",Adalimumab,27248,5629606.9375,206.60624403625954
PR,2020,Humira(Cf),Adalimumab,47461,9616882.90625,202.6270602442005
PR,2020,Humira,Adalimumab,11562,2327990.01953125,201.34838432202474
PR,2019,"Humira(Cf) Pen",Adalimumab,153153,29650303.98828125,193.59923728742663
PR,2019,Humira(Cf),Adalimumab,36815,6992206.69140625,189.92820022833763
PR,2019,Humira,Adalimumab,29304,5517818.828125,188.29575580552142
PR,2019,"Humira Pen",Adalimumab,78251,14719909.609375,188.11145684240458
PR,2018,"Humira Pen",Adalimumab,184310,33433359.96875,181.39742807633877
PR,2018,"Humira(Cf) Pen",Adalimumab,6646,1196334.65625,180.00822393168824
PR,2018,Humira,Adalimumab,79669,14206678.796875,178.3212892953972
PR,2018,Humira(Cf),Adalimumab,420,74194.21875,176.65290178571428
PR,2017,"Humira Pen",Adalimumab,170126,28056611.26171875,164.91665742872195
PR,2017,Humira,Adalimumab,83714,13595646.859375,162.40589219694436
PR,2016,"Humira Pen",Adalimumab,164919,24236016.828125,146.95709304643492
PR,2016,Humira,Adalimumab,84387,12176563.59765625,144.2943059672254
PR,2015,"Humira Pen",Adalimumab,142602,17466234.4140625,122.48239445493401
PR,2015,Humira,Adalimumab,79133,9508852.75,120.1629250755058
PR,2014,Humira,Adalimumab,201925,20353609.234375,100.7978667048409
PR,2013,Humira,Adalimumab,177721,15654439.091796875,88.08435183122351
PR,2020,Lipitor,"Atorvastatin Calcium",54202,795586.2502441406,14.678171474191739
PR,2019,Lipitor,"Atorvastatin Calcium",73633,1043411.7487792969,14.170436472495986
PR,2018,Lipitor,"Atorvastatin Calcium",77016,1050748.0986328125,13.643244243180801
PR,2017,Lipitor,"Atorvastatin Calcium",83741,1006237.1391601562,12.016063089289073
PR,2016,Lipitor,"Atorvastatin Calcium",7225,71713.36962890625,9.925725900194637
PR,2015,Lipitor,"Atorvastatin Calcium",5583,47373.3603515625,8.485287542819721
PR,2014,Lipitor,"Atorvastatin Calcium",6452,44200.73046875,6.850702180525419
PR,2013,Lipitor,"Atorvastatin Calcium",15120,92482.30004882812,6.116554236033606
PR,2013,"Atorvastatin Calcium","Atorvastatin Calcium",13693075,10416348.406349182,0.7607019173085068
PR,2014,"Atorvastatin Calcium","Atorvastatin Calcium",21009517,8539306.490188599,0.40644944337314365
PR,2015,"Atorvastatin Calcium","Atorvastatin Calcium",28253236,9711179.410049438,0.3437191906105707
PR,2016,"Atorvastatin Calcium","Atorvastatin Calcium",33492387,8096846.365848541,0.24175184545217818
PR,2017,"Atorvastatin Calcium","Atorvastatin Calcium",37443794,8758872.027126312,0.23392052704718738
PR,2018,"Atorvastatin Calcium","Atorvastatin Calcium",43350696,9827966.004695892,0.22670837867737792
