state,year,generic_name,is_generic,Sum(x.sum_total_day_supply),Sum(x.sum_total_drug_cost),avg_drug_cost
TN,2015,"Atorvastatin Calcium",1,42570224,16343002.627033234,0.3839068976248101
TN,2016,"Atorvastatin Calcium",1,51462137,17437722.056163788,0.3388456654290083
TN,2017,"Atorvastatin Calcium",1,59730216,18570597.16369629,0.3109079190956934
TN,2018,"Atorvastatin Calcium",1,67477261,18019524.037517548,0.2670458724979597
TN,2019,"Atorvastatin Calcium",1,74651054,19526408.687885284,0.26156909570071557
TN,2020,"Atorvastatin Calcium",1,82988554,17689545.108732224,0.21315644454694588
TN,2019,"Donepezil Hcl",0,684,14211.11962890625,20.776490685535453
TN,2018,"Donepezil Hcl",0,960,19555.390625,20.370198567708332
TN,2017,"Donepezil Hcl",0,2910,57515.71044921875,19.764848951621563
TN,2016,"Donepezil Hcl",0,2610,38305.910400390625,14.67659402313817
TN,2015,"Donepezil Hcl",0,3153,45975.389629364014,14.581474668367909
TN,2014,"Donepezil Hcl",0,5319,64152.919372558594,12.061086552464484
TN,2013,"Donepezil Hcl",0,55024,569600.4611816406,10.351854848459592
TN,2013,"Donepezil Hcl",1,7082921,5589390.6379470825,0.7891363800255689
TN,2014,"Donepezil Hcl",1,7510511,4784235.585926056,0.6370053363780515
TN,2015,"Donepezil Hcl",1,7997068,3957507.189435959,0.49486976844963165
TN,2016,"Donepezil Hcl",1,8348163,3506351.3491077423,0.42001472049692157
TN,2019,"Donepezil Hcl",1,8530104,3231971.739490509,0.3788900744340877
TN,2017,"Donepezil Hcl",1,8429018,3146204.1356449127,0.3732586803877881
TN,2018,"Donepezil Hcl",1,8422513,2904437.6504478455,0.34484216889280495
TN,2020,"Donepezil Hcl",1,8751477,2981178.7914180756,0.34064864609917567
TN,2020,Etanercept,0,243544,49242074.94140625,202.18964516229613
TN,2019,Etanercept,0,228844,43556900.42578125,190.3344655126691
TN,2018,Etanercept,0,210963,37721703.57714844,178.80720115446044
TN,2017,Etanercept,0,223539,36409714.986328125,162.87858041025558
TN,2016,Etanercept,0,232297,33409017.07421875,143.82026919942467
TN,2015,Etanercept,0,254689,30098032.732421875,118.17562883525349
TN,2014,Etanercept,0,270547,26735661.65625,98.82076554628216
TN,2013,Etanercept,0,244093,20914439.713867188,85.68225927768182
TN,2020,"Sertraline Hcl",0,2444,36267.62939453125,14.839455562410494
TN,2019,"Sertraline Hcl",0,2933,40507.15966796875,13.810828390033668
TN,2017,"Sertraline Hcl",0,4753,58592.33984375,12.327443686881969
TN,2018,"Sertraline Hcl",0,2820,34570.60009765625,12.259078048814272
TN,2016,"Sertraline Hcl",0,4800,44588.18994140625,9.28920623779297
TN,2015,"Sertraline Hcl",0,5452,50015.2900390625,9.173750924259446
TN,2014,"Sertraline Hcl",0,5975,54484.57995605469,9.118758151640952
TN,2013,"Sertraline Hcl",0,5535,32486.780334472656,5.869337007131464
TN,2013,"Sertraline Hcl",1,11970478,3567407.8431358337,0.29801715880818075
TN,2014,"Sertraline Hcl",1,12961444,3129257.8767204285,0.2414281832117184
TN,2020,"Sertraline Hcl",1,18640054,4278677.161604881,0.22954210119803736
TN,2019,"Sertraline Hcl",1,17651949,3851083.8092861176,0.21816762609534604
TN,2017,"Sertraline Hcl",1,15904627,3282677.582956314,0.20639764660663304
TN,2018,"Sertraline Hcl",1,16725249,3381790.291917801,0.2021967082174861
TN,2015,"Sertraline Hcl",1,13997833,2642423.348672867,0.18877374438406766
TN,2016,"Sertraline Hcl",1,15060111,2808481.4116392136,0.1864847750218583
TN,2020,"Vortioxetine Hydrobromide",0,540614,7505906.03918457,13.884039331546298
TN,2019,"Vortioxetine Hydrobromide",0,497406,6560530.951171875,13.189488971125952
TN,2018,"Vortioxetine Hydrobromide",0,413971,5383262.635803223,13.003960750398512
TN,2017,"Vortioxetine Hydrobromide",0,316751,3731011.778930664,11.77900552462554
TN,2016,"Vortioxetine Hydrobromide",0,131118,1394580.628540039,10.636073068076382
TN,2015,"Vortioxetine Hydrobromide",0,117881,1078057.4377441406,9.145302786234767
TN,2014,"Vortioxetine Hydrobromide",0,32716,268938.4904785156,8.220396456734186
TN,2020,"Zolpidem Tartrate",0,5070,93096.8193359375,18.362291782236195
TN,2018,"Zolpidem Tartrate",0,4650,79346.81982421875,17.063832220262096
TN,2019,"Zolpidem Tartrate",0,4650,79314.07080078125,17.05678941952285
TN,2017,"Zolpidem Tartrate",0,6690,113723.32958984375,16.999002928227764
TN,2016,"Zolpidem Tartrate",0,6899,107725.18127441406,15.614608098914925
TN,2015,"Zolpidem Tartrate",0,8877,117428.86926269531,13.228440831665575
TN,2014,"Zolpidem Tartrate",0,14183,154161.39916992188,10.869449282233791
TN,2013,"Zolpidem Tartrate",0,14546,132103.7294921875,9.081790835431562
TN,2016,"Zolpidem Tartrate",1,6723982,2475228.331425667,0.3681194166530587
TN,2015,"Zolpidem Tartrate",1,7500072,2623573.701016426,0.349806468660091
TN,2017,"Zolpidem Tartrate",1,6956781,2075405.0288906097,0.2983283545781605
TN,2018,"Zolpidem Tartrate",1,6790830,1826440.262397766,0.2689568524610049
TN,2019,"Zolpidem Tartrate",1,6551850,1757279.6703548431,0.26821121825970423
TN,2014,"Zolpidem Tartrate",1,8530120,2267328.171066284,0.2658026113426639
TN,2013,"Zolpidem Tartrate",1,10436750,2509639.1994686127,0.24046175288941601
TN,2020,"Zolpidem Tartrate",1,7089380,1530610.3985671997,0.21590186991911842
TX,2020,Adalimumab,0,1021535,235063436.296875,230.10805924111753
TX,2019,Adalimumab,0,936758,199284549.74609375,212.738561876273
TX,2018,Adalimumab,0,882127,173672352.08203125,196.8790798626856
TX,2017,Adalimumab,0,845425,150852274.79296875,178.4336573829361
TX,2016,Adalimumab,0,773119,122384174.390625,158.29927138076414
TX,2015,Adalimumab,0,711170,91621045.9140625,128.83142696410493
TX,2014,Adalimumab,0,704410,75430783.03320312,107.08363457816205
TX,2013,Adalimumab,0,659789,60945259.16015625,92.37083243302973
TX,2020,"Atorvastatin Calcium",0,9169,127467.73950195312,13.902032882752003
TX,2019,"Atorvastatin Calcium",0,11274,141050.88934326172,12.511166342315214
TX,2018,"Atorvastatin Calcium",0,20555,234922.28132629395,11.428960414803889
TX,2017,"Atorvastatin Calcium",0,26489,292618.6418457031,11.046798363309415
TX,2016,"Atorvastatin Calcium",0,36618,335299.7403564453,9.156691800656652
TX,2015,"Atorvastatin Calcium",0,39014,304796.50860595703,7.812490608652203
TX,2013,"Atorvastatin Calcium",0,226803,1218708.4390411377,5.3734229222767675
TX,2014,"Atorvastatin Calcium",0,146264,455629.12030792236,3.115114589426806
TX,2013,"Atorvastatin Calcium",1,81232082,57881586.93344879,0.7125458994569263
TX,2014,"Atorvastatin Calcium",1,101906013,45305553.04075394,0.4445817445605878
TX,2015,"Atorvastatin Calcium",1,126386538,44153480.21694763,0.34935271521518874
TX,2016,"Atorvastatin Calcium",1,153260618,47997670.852266386,0.31317680613989424
TX,2017,"Atorvastatin Calcium",1,182403962,53446905.696021885,0.29301395161592975
TX,2018,"Atorvastatin Calcium",1,208695625,53557465.07283974,0.25662955355599687
TX,2019,"Atorvastatin Calcium",1,234829702,54633856.75929785,0.23265309411029209
TX,2020,"Atorvastatin Calcium",1,261460287,47558008.049174786,0.18189381108257863
TX,2018,"Donepezil Hcl",0,1682,39669.39013671875,23.584655253697235
TX,2020,"Donepezil Hcl",0,1620,34025.3896484375,21.003326943479937
TX,2016,"Donepezil Hcl",0,5981,110529.86865234375,18.48016529883694
TX,2017,"Donepezil Hcl",0,1320,23952.9296875,18.146158854166668
TX,2019,"Donepezil Hcl",0,720,12364.80029296875,17.173333740234376
TX,2015,"Donepezil Hcl",0,12623,195389.1494140625,15.478820360774975
TX,2014,"Donepezil Hcl",0,22478,278819.7189941406,12.40411597980873
TX,2013,"Donepezil Hcl",0,316555,3314623.5048828125,10.4709244993218
TX,2013,"Donepezil Hcl",1,19864029,19394542.585214615,0.9763649955008934
TX,2014,"Donepezil Hcl",1,20863267,16962724.0130291,0.8130425600664124
TX,2015,"Donepezil Hcl",1,21850058,14737566.26886177,0.6744863683593778
TX,2016,"Donepezil Hcl",1,22869755,12680187.031927109,0.554452246293286
TX,2017,"Donepezil Hcl",1,23569502,10387402.854743958,0.44071371786913266
TX,2018,"Donepezil Hcl",1,24216778,9214888.51193428,0.3805167025908352
TX,2020,"Donepezil Hcl",1,25546344,8604008.43430233,0.33679999119648313
TX,2019,"Donepezil Hcl",1,24985459,8388023.89307785,0.33571622170630727
TX,2020,Etanercept,0,768036,155278948.4375,202.17665374735037
TX,2019,Etanercept,0,778742,148522635.51757812,190.72123439801388
TX,2018,Etanercept,0,732191,130568698.8984375,178.32600905834337
TX,2017,Etanercept,0,750878,122006491.61328125,162.4851062533211
TX,2016,Etanercept,0,744049,105753154.40966797,142.1319757296468
TX,2015,Etanercept,0,774555,91246404.2890625,117.80493869262028
TX,2014,Etanercept,0,823819,81023875.8671875,98.3515503614113
TX,2013,Etanercept,0,774820,65994527.41699219,85.17401127615729
TX,2018,"Sertraline Hcl",0,11600,216496.27172851562,18.663471700734107
TX,2019,"Sertraline Hcl",0,10152,183855.17944335938,18.110242261954234
TX,2020,"Sertraline Hcl",0,10354,178948.9398803711,17.28307319686798
TX,2017,"Sertraline Hcl",0,11325,173985.08032226562,15.362920999758554
TX,2016,"Sertraline Hcl",0,15241,165099.86962890625,10.83261397735754
TX,2015,"Sertraline Hcl",0,14951,140122.3984375,9.372108784529463
TX,2014,"Sertraline Hcl",0,10619,95845.19970703125,9.025821612866677
TX,2013,"Sertraline Hcl",0,11710,88229.7998046875,7.534568727983561
TX,2013,"Sertraline Hcl",1,25308418,7364404.342727661,0.29098635650508303
TX,2014,"Sertraline Hcl",1,27473759,6832761.002056122,0.24870135179012534
TX,2020,"Sertraline Hcl",1,43319180,8919623.690719128,0.20590472143561184
TX,2015,"Sertraline Hcl",1,29607677,5696043.905441284,0.1923840193690739
TX,2019,"Sertraline Hcl",1,41206307,7686127.652235985,0.18652794224524863
TX,2017,"Sertraline Hcl",1,35613295,6455114.1189785,0.18125573943603085
TX,2018,"Sertraline Hcl",1,38266098,6774092.348402023,0.17702594992575474
TX,2016,"Sertraline Hcl",1,32473703,5610339.249260902,0.17276561435758966
TX,2020,"Vortioxetine Hydrobromide",0,1012007,14208295.3359375,14.039720412939337
TX,2019,"Vortioxetine Hydrobromide",0,969789,12930749.490234375,13.33356997267898
TX,2018,"Vortioxetine Hydrobromide",0,761401,9941729.11328125,13.057152687324091
TX,2017,"Vortioxetine Hydrobromide",0,572846,6778493.748535156,11.833012272993363
TX,2016,"Vortioxetine Hydrobromide",0,259392,2773658.254760742,10.692921349774636
TX,2015,"Vortioxetine Hydrobromide",0,229175,2133522.687194824,9.309578650353766
TX,2014,"Vortioxetine Hydrobromide",0,58859,496633.4108886719,8.437680064028813
TX,2020,"Zolpidem Tartrate",0,20316,419334.5107421875,20.64060399400411
TX,2019,"Zolpidem Tartrate",0,16225,330760.1202545166,20.38583175682691
TX,2018,"Zolpidem Tartrate",0,19380,385648.7502441406,19.89931631806711
TX,2017,"Zolpidem Tartrate",0,24351,446907.0007324219,18.35271655095979
TX,2016,"Zolpidem Tartrate",0,32615,555879.6982421875,17.043682300848918
TX,2015,"Zolpidem Tartrate",0,36372,506790.84033203125,13.933543394150204
TX,2014,"Zolpidem Tartrate",0,53329,586510.7269897461,10.997969716097172
TX,2013,"Zolpidem Tartrate",0,54497,488963.0196533203,8.97229241340478
TX,2016,"Zolpidem Tartrate",1,17349363,7382775.0349235535,0.4255357983416194
TX,2015,"Zolpidem Tartrate",1,19051767,7648549.771286964,0.40146143773892284
TX,2017,"Zolpidem Tartrate",1,17675411,5905780.082860947,0.3341240598513351
TX,2014,"Zolpidem Tartrate",1,22099902,6866964.819431305,0.31072376788961803
TX,2013,"Zolpidem Tartrate",1,25715983,7447326.821456909,0.28959915012608733
TX,2018,"Zolpidem Tartrate",1,17819934,4859277.799108505,0.27268775513469945
TX,2019,"Zolpidem Tartrate",1,17143501,4266616.408582687,0.24887660977665457
TX,2020,"Zolpidem Tartrate",1,17708200,3985366.0358128548,0.225057658927099
UT,2020,Adalimumab,0,59182,13096491.46484375,221.29180265695229
UT,2019,Adalimumab,0,48932,10215397.4453125,208.76721665397898
UT,2018,Adalimumab,0,49754,9451419.94921875,189.9630170281535
UT,2017,Adalimumab,0,47098,8154895.76171875,173.1473897345694
UT,2016,Adalimumab,0,43761,6895251.0390625,157.5661214109024
UT,2015,Adalimumab,0,36333,4531263.171875,124.7148094535271
UT,2014,Adalimumab,0,31151,3252737.857421875,104.41840895707601
UT,2013,Adalimumab,0,31447,2917006.541015625,92.75945371627262
UT,2018,"Atorvastatin Calcium",0,1050,13197.97021484375,12.569495442708334
UT,2017,"Atorvastatin Calcium",0,360,3230.679931640625,8.974110921223959
UT,2015,"Atorvastatin Calcium",0,720,5535.550048828125,7.688263956705729
UT,2016,"Atorvastatin Calcium",0,390,2931.639892578125,7.517025365584936
UT,2013,"Atorvastatin Calcium",0,4710,26592.419677734375,5.645948976164411
UT,2014,"Atorvastatin Calcium",0,690,3796.7100830078125,5.502478381170743
UT,2013,"Atorvastatin Calcium",1,5566709,3368379.1133728027,0.6050934427096517
UT,2014,"Atorvastatin Calcium",1,7916180,3385918.817008361,0.42772130206846753
UT,2015,"Atorvastatin Calcium",1,11170818,3515652.388114929,0.3147175424498841
UT,2016,"Atorvastatin Calcium",1,13987917,4151585.9646224976,0.29679801250053867
UT,2017,"Atorvastatin Calcium",1,16159012,4739057.400411606,0.293276433015311
UT,2018,"Atorvastatin Calcium",1,18230685,5081504.433086395,0.27873359849541557
UT,2019,"Atorvastatin Calcium",1,20341620,5106579.238559723,0.25104093177238207
UT,2020,"Atorvastatin Calcium",1,23234648,4198977.966333389,0.18072053281519002
UT,2016,"Donepezil Hcl",0,360,6267.35986328125,17.409332953559026
UT,2015,"Donepezil Hcl",0,330,5327.8701171875,16.14506096117424
UT,2014,"Donepezil Hcl",0,668,8647.210083007812,12.944925273963792
UT,2013,"Donepezil Hcl",0,2290,24655.98046875,10.766803698144106
UT,2013,"Donepezil Hcl",1,1108139,723947.2300300598,0.6533000192485418
UT,2014,"Donepezil Hcl",1,1176621,566167.860622406,0.48118116251741727
UT,2015,"Donepezil Hcl",1,1262583,421295.46953582764,0.3336774449963508
UT,2016,"Donepezil Hcl",1,1383167,456113.2904872894,0.32976010162712777
UT,2020,"Donepezil Hcl",1,1469148,421679.5586090088,0.287023198894195
UT,2019,"Donepezil Hcl",1,1396797,391409.48989105225,0.28021930881227
UT,2018,"Donepezil Hcl",1,1373740,382327.3805141449,0.27831131110264307
UT,2017,"Donepezil Hcl",1,1398956,383685.7297439575,0.27426575942628467
UT,2020,Etanercept,0,47934,9714486.7734375,202.66380384356614
UT,2019,Etanercept,0,49864,9375885.02734375,188.02913980715044
UT,2018,Etanercept,0,47652,8474208.369140625,177.83531371486245
UT,2017,Etanercept,0,51501,8449159.7890625,164.05816953190228
UT,2016,Etanercept,0,56398,8027030.455078125,142.32828212131858
UT,2015,Etanercept,0,61732,7184195.029296875,116.37716304828736
UT,2014,Etanercept,0,60730,5994279.3720703125,98.70376044904187
UT,2013,Etanercept,0,54419,4632737.76171875,85.13088740547879
UT,2017,"Sertraline Hcl",0,330,6212.509765625,18.825787168560606
UT,2019,"Sertraline Hcl",0,345,4597.330078125,13.325594429347825
UT,2016,"Sertraline Hcl",0,600,6539.8798828125,10.8997998046875
UT,2015,"Sertraline Hcl",0,540,5320.580078125,9.852926070601852
UT,2014,"Sertraline Hcl",0,480,4155.35009765625,8.656979370117188
UT,2013,"Sertraline Hcl",0,720,5414.909912109375,7.520708211263021
UT,2013,"Sertraline Hcl",1,2426158,745802.0598144531,0.3074004495232599
UT,2014,"Sertraline Hcl",1,2714271,716265.0806350708,0.26388856552461815
UT,2020,"Sertraline Hcl",1,4320007,1037908.7588596344,0.24025626783929618
UT,2019,"Sertraline Hcl",1,3959713,858605.8395309448,0.21683537153600396
UT,2015,"Sertraline Hcl",1,3040906,609681.5404376984,0.20049338599670571
UT,2018,"Sertraline Hcl",1,3714302,737676.0902366638,0.1986042304143992
UT,2017,"Sertraline Hcl",1,3536775,696611.4193820953,0.19696232284555715
UT,2016,"Sertraline Hcl",1,3323802,592059.270231247,0.17812711774986806
UT,2020,"Vortioxetine Hydrobromide",0,74523,1041982.9990234375,13.982032379579962
UT,2019,"Vortioxetine Hydrobromide",0,73973,979398.0411376953,13.239939452742153
UT,2018,"Vortioxetine Hydrobromide",0,61708,802506.8193359375,13.004907294612327
UT,2017,"Vortioxetine Hydrobromide",0,52360,632224.3056640625,12.074566571124189
UT,2016,"Vortioxetine Hydrobromide",0,26730,297410.76513671875,11.126478306648663
UT,2015,"Vortioxetine Hydrobromide",0,23306,218383.45971679688,9.370267730060794
UT,2014,"Vortioxetine Hydrobromide",0,6863,57772.50048828125,8.417965975270473
UT,2020,"Zolpidem Tartrate",0,2280,51237.94921875,22.47278474506579
UT,2018,"Zolpidem Tartrate",0,4230,84542.9794921875,19.98651997451241
UT,2019,"Zolpidem Tartrate",0,3594,68223.26049804688,18.98254326601193
UT,2017,"Zolpidem Tartrate",0,5125,92813.7998046875,18.110009717987804
UT,2016,"Zolpidem Tartrate",0,5160,83471.88989257812,16.17672284739886
UT,2015,"Zolpidem Tartrate",0,6327,88037.58056640625,13.914585200949304
UT,2014,"Zolpidem Tartrate",0,5198,61614.3193359375,11.853466590214987
UT,2013,"Zolpidem Tartrate",0,6835,63967.340087890625,9.358791527123719
UT,2016,"Zolpidem Tartrate",1,2140244,834726.2109413147,0.39001450813146293
UT,2015,"Zolpidem Tartrate",1,2419518,872069.5401134491,0.3604311024400104
UT,2017,"Zolpidem Tartrate",1,2228278,702502.410703659,0.3152669508488883
UT,2018,"Zolpidem Tartrate",1,2572801,690838.6397333145,0.26851615796686745
UT,2014,"Zolpidem Tartrate",1,2594147,691735.1810665131,0.26665226799657576
UT,2019,"Zolpidem Tartrate",1,2687323,696241.4187955856,0.2590836378044566
UT,2013,"Zolpidem Tartrate",1,3106901,749426.0408706665,0.24121336369284585
UT,2020,"Zolpidem Tartrate",1,2978895,718495.2398433685,0.24119522166553992
VA,2020,Adalimumab,0,238111,58169989.44921875,244.29778317347265
VA,2019,Adalimumab,0,201107,45291281.68359375,225.2098717776793
VA,2018,Adalimumab,0,197434,41182496.3828125,208.58867460929983
VA,2017,Adalimumab,0,194135,36253790.4140625,186.74525672373605
VA,2016,Adalimumab,0,174074,27873736.43359375,160.12578807629944
VA,2015,Adalimumab,0,162572,20803850.09765625,127.96699368683568
VA,2014,Adalimumab,0,162850,17783567.80859375,109.20213576047743
VA,2013,Adalimumab,0,132006,12399266.80078125,93.92956987395459
VA,2020,"Atorvastatin Calcium",0,16279,209251.7216796875,12.854089420706892
VA,2018,"Atorvastatin Calcium",0,26316,318002.44921875,12.083996398341313
VA,2019,"Atorvastatin Calcium",0,24182,286880.9189453125,11.863407449562175
VA,2017,"Atorvastatin Calcium",0,31493,343507.2099609375,10.907414662335677
VA,2016,"Atorvastatin Calcium",0,33188,301257.9996948242,9.077317093371828
VA,2015,"Atorvastatin Calcium",0,13950,105641.34049987793,7.572855949812038
VA,2014,"Atorvastatin Calcium",0,23817,160616.30043792725,6.743767075531228
VA,2013,"Atorvastatin Calcium",0,63799,359180.44915771484,5.62987584692103
VA,2013,"Atorvastatin Calcium",1,28710385,18693476.130340576,0.6511050315187545
VA,2014,"Atorvastatin Calcium",1,36912260,15319559.357386626,0.41502631801430273
VA,2015,"Atorvastatin Calcium",1,45022427,15624631.62480545,0.3470410785452648
VA,2016,"Atorvastatin Calcium",1,53454673,16469727.40615631,0.3081064101946019
VA,2017,"Atorvastatin Calcium",1,60640159,17598575.586293716,0.29021321639829006
VA,2018,"Atorvastatin Calcium",1,69172819,18635442.296380997,0.26940411805945047
VA,2019,"Atorvastatin Calcium",1,76306636,19262039.31342697,0.2524294127371435
VA,2020,"Atorvastatin Calcium",1,84971835,18366965.55016327,0.2161535707704002
VA,2017,"Donepezil Hcl",0,717,12187.67041015625,16.998145620859486
VA,2016,"Donepezil Hcl",0,1170,19573.9697265625,16.729888655181625
VA,2018,"Donepezil Hcl",0,330,5504.419921875,16.68006036931818
VA,2020,"Donepezil Hcl",0,360,5837.43017578125,16.215083821614584
VA,2019,"Donepezil Hcl",0,690,11113.85009765625,16.107029127038043
VA,2015,"Donepezil Hcl",0,1278,19196.2900390625,15.020571235573161
VA,2014,"Donepezil Hcl",0,4378,47781.37030029297,10.913972201985603
VA,2013,"Donepezil Hcl",0,62666,646606.3253173828,10.318295811403038
VA,2013,"Donepezil Hcl",1,5615478,4963891.031047821,0.8839658940962499
VA,2014,"Donepezil Hcl",1,5820155,4013678.2505512238,0.6896170721486324
VA,2015,"Donepezil Hcl",1,6067039,3670917.794483185,0.6050592050723895
VA,2016,"Donepezil Hcl",1,6201137,3052305.0319366455,0.4922169969695308
VA,2017,"Donepezil Hcl",1,6210381,2795675.20070076,0.45016162465728915
VA,2018,"Donepezil Hcl",1,6349852,2814074.58011055,0.4431716802392481
VA,2019,"Donepezil Hcl",1,6353182,2788468.847776413,0.4389090140619949
VA,2020,"Donepezil Hcl",1,6446528,2454692.7605495453,0.3807774914728588
VA,2020,Etanercept,0,154599,30898412.0078125,199.86165504183404
VA,2019,Etanercept,0,149419,28029751.1640625,187.59161260657947
VA,2018,Etanercept,0,147021,26085126.80078125,177.42449582563884
VA,2017,Etanercept,0,162119,26176333.716796875,161.46370084195482
VA,2016,Etanercept,0,175556,24794142.5546875,141.23210004037173
VA,2015,Etanercept,0,190565,22024738.33203125,115.57598893832157
VA,2014,Etanercept,0,207778,20169128.235351562,97.07056683263657
VA,2013,Etanercept,0,186403,15782869.134765625,84.67068198883936
VA,2020,"Sertraline Hcl",0,2490,49486.0205078125,19.873903818398595
VA,2019,"Sertraline Hcl",0,3840,66328.75048828125,17.273112106323243
VA,2018,"Sertraline Hcl",0,5583,85399.4296875,15.296333456475013
VA,2017,"Sertraline Hcl",0,5690,81008.48046875,14.23699129503515
VA,2016,"Sertraline Hcl",0,3801,45111.02978515625,11.868200417036634
VA,2015,"Sertraline Hcl",0,3401,36568.210693359375,10.752193676377352
VA,2014,"Sertraline Hcl",0,4626,40845.290283203125,8.82950503311784
VA,2013,"Sertraline Hcl",0,4761,35682.91003417969,7.494835125851647
VA,2013,"Sertraline Hcl",1,9360448,3140663.8819618225,0.3355249537160852
VA,2014,"Sertraline Hcl",1,10292130,2895012.799468994,0.2812841267520906
VA,2019,"Sertraline Hcl",1,14752778,3339013.338906288,0.22633115870829806
VA,2015,"Sertraline Hcl",1,11128620,2491347.4489803314,0.22386849842840634
VA,2018,"Sertraline Hcl",1,13854190,3012603.8623275757,0.21745073961939138
VA,2020,"Sertraline Hcl",1,15538509,3356657.5892953873,0.21602185829382906
VA,2017,"Sertraline Hcl",1,12751895,2740484.6927843094,0.21490803467126332
VA,2016,"Sertraline Hcl",1,12119023,2539371.61019516,0.20953600056664304
VA,2020,"Vortioxetine Hydrobromide",0,259031,3666833.9404296875,14.155965658279076
VA,2019,"Vortioxetine Hydrobromide",0,226787,3066744.7239990234,13.522577237668047
VA,2018,"Vortioxetine Hydrobromide",0,178125,2335089.4395751953,13.109274046737939
VA,2017,"Vortioxetine Hydrobromide",0,138094,1637689.841796875,11.859239661367438
VA,2016,"Vortioxetine Hydrobromide",0,57460,608592.9598388672,10.591593453513177
VA,2015,"Vortioxetine Hydrobromide",0,56058,519561.3583984375,9.26828210778903
VA,2014,"Vortioxetine Hydrobromide",0,11821,94891.39916992188,8.027358021311384
VA,2020,"Zolpidem Tartrate",0,7678,147686.1201171875,19.234972664390142
VA,2019,"Zolpidem Tartrate",0,7249,129391.51904296875,17.849568084283177
VA,2018,"Zolpidem Tartrate",0,5811,99437.44970703125,17.111934212189166
VA,2017,"Zolpidem Tartrate",0,7490,96143.60888671875,12.836262868720794
VA,2016,"Zolpidem Tartrate",0,11539,145616.58813476562,12.61951539429462
VA,2015,"Zolpidem Tartrate",0,10647,124392.66027832031,11.683353083339938
VA,2014,"Zolpidem Tartrate",0,12084,118188.4501953125,9.780573501763696
VA,2013,"Zolpidem Tartrate",0,14069,112221.08117675781,7.976478866782132
VA,2016,"Zolpidem Tartrate",1,5139429,2003925.8166627884,0.3899121510702431
VA,2015,"Zolpidem Tartrate",1,5525782,2108927.0020627975,0.38165222624830253
VA,2013,"Zolpidem Tartrate",1,6909282,2116890.643283844,0.3063835928659221
VA,2017,"Zolpidem Tartrate",1,5099795,1546847.9872436523,0.30331571901295096
VA,2014,"Zolpidem Tartrate",1,6420466,1938284.3501758575,0.3018915371837274
VA,2018,"Zolpidem Tartrate",1,5079767,1417721.33927536,0.27909180465863104
VA,2019,"Zolpidem Tartrate",1,4755075,1307061.1903457642,0.27487709244244607
VA,2020,"Zolpidem Tartrate",1,5106310,1132417.8880758286,0.22176833918736397
VI,2018,Adalimumab,0,594,115292.1484375,194.09452598905725
VI,2013,"Atorvastatin Calcium",1,102502,50183.599838256836,0.48958654307483596
VI,2016,"Atorvastatin Calcium",1,257829,114905.61982727051,0.44566600276644797
VI,2018,"Atorvastatin Calcium",1,301725,127420.07000732422,0.42230531115195696
VI,2015,"Atorvastatin Calcium",1,236071,91041.16983032227,0.38565164645518624
VI,2017,"Atorvastatin Calcium",1,281389,107966.85958862305,0.3836925380474114
VI,2014,"Atorvastatin Calcium",1,200246,74871.29984283447,0.37389660638831473
VI,2019,"Atorvastatin Calcium",1,324194,119414.63967895508,0.368343151566516
VI,2020,"Atorvastatin Calcium",1,344563,119948.61009216309,0.3481180802702643
VI,2020,"Donepezil Hcl",1,42546,29830.599967956543,0.7011375914999423
VI,2019,"Donepezil Hcl",1,46155,30614.960304260254,0.6633075572367079
VI,2018,"Donepezil Hcl",1,42908,26766.24964904785,0.6238055758610948
VI,2013,"Donepezil Hcl",1,19734,10521.540008544922,0.5331681366446195
VI,2016,"Donepezil Hcl",1,45997,24494.2899017334,0.5325192926002434
VI,2017,"Donepezil Hcl",1,39905,20970.859924316406,0.5255196071749506
VI,2014,"Donepezil Hcl",1,40079,18112.079864501953,0.4519094753986365
VI,2015,"Donepezil Hcl",1,41326,15272.920021057129,0.3695716987140572
VI,2013,"Sertraline Hcl",1,13635,4137.889984130859,0.3034756130642361
VI,2020,"Sertraline Hcl",1,30483,9095.660034179688,0.29838467454580214
VI,2016,"Sertraline Hcl",1,30322,8557.309951782227,0.28221456209294327
VI,2014,"Sertraline Hcl",1,24354,6486.710010528564,0.266350907880782
VI,2019,"Sertraline Hcl",1,31304,8026.629981994629,0.2564090845257676
VI,2018,"Sertraline Hcl",1,25687,6089.4199142456055,0.23706232390881013
VI,2017,"Sertraline Hcl",1,24289,5655.590042114258,0.23284573437005468
VI,2015,"Sertraline Hcl",1,28018,5883.87996673584,0.21000356794688557
VI,2016,"Zolpidem Tartrate",1,13690,16741.790008544922,1.2229211109236613
VI,2015,"Zolpidem Tartrate",1,17658,18048.560028076172,1.022118021750831
VI,2017,"Zolpidem Tartrate",1,9325,7103.349983215332,0.7617533494064699
VI,2018,"Zolpidem Tartrate",1,11167,6187.620025634766,0.5540986859169665
VI,2019,"Zolpidem Tartrate",1,11872,6156.0701332092285,0.5185369047514512
VI,2020,"Zolpidem Tartrate",1,11490,5633.050086975098,0.49025675256528267
VI,2014,"Zolpidem Tartrate",1,21444,8033.990013122559,0.3746497860997276
VI,2013,"Zolpidem Tartrate",1,16036,4072.220016479492,0.253942380673453
VT,2020,Adalimumab,0,38759,8762208.27734375,226.06899758362573
VT,2019,Adalimumab,0,31768,6511702.8828125,204.97679686516307
